kW,V,t1,t2,t3,t4,t5,t6
2.786,398.0,73.0,71.0,66.0,71.0,70.0,69.0
7.8,390.0,73.0,71.0,66.0,71.0,70.0,69.0
7.02,390.0,73.0,71.0,66.0,71.0,70.0,69.0
1.197,399.0,73.0,71.0,66.0,71.0,70.0,69.0
-1.212,404.0,73.0,71.0,66.0,71.0,70.0,69.0
-0.403,403.0,73.0,71.0,66.0,71.0,70.0,69.0
0.802,401.0,73.0,71.0,66.0,71.0,70.0,69.0
7.429,391.0,73.0,71.0,66.0,73.0,70.0,69.0
8.514,387.0,73.0,71.0,66.0,73.0,70.0,69.0
7.002,389.0,73.0,71.0,66.0,73.0,70.0,69.0
5.865,391.0,73.0,71.0,66.0,73.0,70.0,69.0
5.865,391.0,73.0,71.0,66.0,73.0,70.0,69.0
5.85,390.0,73.0,71.0,66.0,73.0,70.0,69.0
5.85,390.0,73.0,71.0,66.0,73.0,70.0,69.0
6.24,390.0,73.0,71.0,66.0,73.0,70.0,69.0
6.24,390.0,73.0,71.0,66.0,73.0,70.0,69.0
6.63,390.0,73.0,71.0,66.0,73.0,70.0,69.0
6.256,391.0,73.0,71.0,66.0,73.0,70.0,69.0
6.24,390.0,73.0,71.0,66.0,73.0,70.0,69.0
6.24,390.0,73.0,71.0,66.0,73.0,70.0,69.0
6.24,390.0,73.0,71.0,66.0,73.0,70.0,69.0
6.224,389.0,73.0,71.0,66.0,73.0,70.0,69.0
0.0,403.0,73.0,71.0,66.0,73.0,70.0,69.0
-1.212,404.0,73.0,71.0,66.0,73.0,70.0,69.0
-0.806,403.0,73.0,71.0,69.0,73.0,70.0,69.0
0.0,402.0,73.0,71.0,69.0,73.0,70.0,69.0
0.0,402.0,73.0,71.0,69.0,73.0,70.0,69.0
0.0,402.0,73.0,71.0,69.0,71.0,70.0,69.0
0.0,402.0,73.0,71.0,69.0,71.0,70.0,69.0
0.0,402.0,73.0,71.0,69.0,71.0,70.0,69.0
0.402,402.0,73.0,71.0,69.0,71.0,70.0,69.0
2.0,400.0,73.0,71.0,69.0,71.0,70.0,69.0
2.388,398.0,73.0,71.0,69.0,71.0,70.0,69.0
2.388,398.0,73.0,71.0,69.0,71.0,70.0,69.0
1.596,399.0,73.0,71.0,69.0,71.0,70.0,69.0
1.596,399.0,73.0,71.0,69.0,71.0,70.0,69.0
1.596,399.0,73.0,71.0,69.0,71.0,70.0,69.0
1.596,399.0,73.0,71.0,69.0,71.0,70.0,69.0
1.995,399.0,73.0,71.0,69.0,71.0,70.0,69.0
1.596,399.0,73.0,71.0,69.0,71.0,70.0,69.0
1.995,399.0,73.0,71.0,69.0,71.0,70.0,69.0
1.995,399.0,73.0,71.0,69.0,71.0,70.0,69.0
1.99,398.0,73.0,71.0,69.0,71.0,70.0,69.0
1.596,399.0,73.0,71.0,69.0,71.0,70.0,69.0
1.596,399.0,73.0,71.0,69.0,71.0,70.0,69.0
1.596,399.0,73.0,71.0,69.0,71.0,70.0,69.0
0.401,401.0,73.0,71.0,69.0,71.0,70.0,69.0
-0.404,404.0,73.0,71.0,69.0,71.0,70.0,69.0
0.0,403.0,73.0,71.0,69.0,71.0,70.0,69.0
1.6,400.0,73.0,71.0,69.0,71.0,70.0,69.0
1.6,400.0,73.0,71.0,69.0,71.0,70.0,69.0
2.388,398.0,73.0,71.0,69.0,71.0,70.0,69.0
3.176,397.0,73.0,71.0,69.0,71.0,70.0,69.0
3.96,396.0,73.0,71.0,69.0,71.0,70.0,69.0
4.728,394.0,73.0,71.0,68.0,71.0,70.0,69.0
4.716,393.0,73.0,71.0,68.0,71.0,70.0,69.0
4.728,394.0,73.0,71.0,68.0,71.0,70.0,69.0
4.716,393.0,73.0,71.0,68.0,71.0,70.0,69.0
4.728,394.0,73.0,71.0,68.0,71.0,70.0,69.0
0.0,404.0,73.0,71.0,68.0,71.0,70.0,69.0
5.88,392.0,73.0,71.0,68.0,71.0,70.0,69.0
5.88,392.0,73.0,71.0,68.0,71.0,70.0,69.0
5.109,393.0,73.0,71.0,68.0,71.0,70.0,69.0
5.109,393.0,73.0,71.0,68.0,71.0,70.0,69.0
5.109,393.0,73.0,71.0,68.0,71.0,70.0,69.0
5.488,392.0,73.0,71.0,68.0,71.0,70.0,69.0
5.474,391.0,73.0,71.0,68.0,71.0,70.0,69.0
5.474,391.0,73.0,71.0,68.0,71.0,71.0,69.0
5.865,391.0,73.0,71.0,68.0,71.0,71.0,69.0
5.88,392.0,73.0,71.0,68.0,71.0,71.0,69.0
5.865,391.0,73.0,71.0,68.0,71.0,71.0,69.0
5.865,391.0,73.0,71.0,68.0,71.0,71.0,69.0
6.24,390.0,73.0,71.0,68.0,71.0,71.0,69.0
6.24,390.0,73.0,71.0,68.0,71.0,71.0,69.0
6.24,390.0,73.0,71.0,68.0,71.0,71.0,69.0
6.63,390.0,73.0,71.0,68.0,71.0,71.0,69.0
6.63,390.0,73.0,71.0,68.0,71.0,71.0,69.0
6.613,389.0,73.0,71.0,68.0,71.0,71.0,69.0
7.002,389.0,73.0,71.0,68.0,71.0,71.0,69.0
7.002,389.0,73.0,71.0,68.0,71.0,71.0,69.0
7.002,389.0,73.0,71.0,68.0,71.0,71.0,69.0
7.002,389.0,73.0,71.0,68.0,71.0,71.0,69.0
7.002,389.0,73.0,71.0,68.0,71.0,71.0,69.0
7.372,388.0,73.0,71.0,68.0,71.0,71.0,69.0
7.372,388.0,73.0,71.0,69.0,71.0,71.0,69.0
7.74,387.0,73.0,71.0,69.0,71.0,71.0,69.0
7.76,388.0,73.0,71.0,69.0,71.0,71.0,69.0
7.74,387.0,73.0,71.0,69.0,71.0,70.0,69.0
7.76,388.0,73.0,71.0,69.0,71.0,70.0,69.0
8.106,386.0,73.0,71.0,69.0,71.0,70.0,69.0
8.127,387.0,73.0,71.0,69.0,71.0,70.0,69.0
8.127,387.0,73.0,71.0,69.0,71.0,70.0,69.0
8.514,387.0,73.0,71.0,69.0,71.0,70.0,69.0
8.127,387.0,73.0,71.0,69.0,71.0,70.0,69.0
8.492,386.0,73.0,71.0,69.0,71.0,70.0,69.0
8.855,385.0,73.0,71.0,69.0,71.0,70.0,69.0
8.855,385.0,73.0,71.0,69.0,71.0,70.0,69.0
8.878,386.0,73.0,71.0,69.0,71.0,71.0,69.0
8.855,385.0,73.0,71.0,69.0,71.0,71.0,69.0
9.264,386.0,73.0,71.0,69.0,71.0,71.0,69.0
9.216,384.0,73.0,71.0,69.0,71.0,71.0,69.0
9.24,385.0,73.0,71.0,69.0,71.0,71.0,69.0
9.24,385.0,73.0,71.0,69.0,71.0,71.0,69.0
9.6,384.0,73.0,71.0,69.0,71.0,71.0,69.0
9.575,383.0,73.0,71.0,69.0,71.0,71.0,69.0
9.958,383.0,73.0,71.0,69.0,71.0,71.0,69.0
9.6,384.0,73.0,71.0,69.0,71.0,71.0,69.0
9.958,383.0,73.0,71.0,69.0,71.0,71.0,69.0
10.341,383.0,73.0,71.0,69.0,71.0,71.0,69.0
9.958,383.0,73.0,71.0,69.0,71.0,71.0,69.0
9.958,383.0,73.0,71.0,69.0,71.0,71.0,69.0
10.341,383.0,73.0,71.0,69.0,71.0,71.0,69.0
10.341,383.0,73.0,71.0,69.0,71.0,71.0,69.0
-0.402,402.0,73.0,71.0,69.0,71.0,71.0,69.0
-1.616,404.0,73.0,71.0,69.0,71.0,71.0,69.0
-0.401,401.0,73.0,71.0,69.0,71.0,71.0,69.0
0.4,400.0,73.0,71.0,69.0,71.0,71.0,69.0
0.8,400.0,73.0,71.0,69.0,71.0,70.0,69.0
1.592,398.0,73.0,71.0,69.0,71.0,70.0,69.0
1.2,400.0,73.0,71.0,69.0,71.0,70.0,69.0
-0.402,402.0,73.0,71.0,69.0,71.0,70.0,69.0
-0.402,402.0,73.0,71.0,69.0,71.0,70.0,69.0
0.0,402.0,73.0,71.0,69.0,71.0,70.0,69.0
0.0,402.0,73.0,71.0,69.0,71.0,70.0,69.0
0.0,402.0,73.0,71.0,69.0,71.0,70.0,69.0
1.2,400.0,73.0,71.0,69.0,71.0,70.0,69.0
5.502,393.0,73.0,71.0,69.0,71.0,70.0,69.0
7.76,388.0,73.0,71.0,69.0,71.0,71.0,69.0
6.63,390.0,73.0,71.0,69.0,71.0,71.0,69.0
5.865,391.0,73.0,71.0,69.0,71.0,71.0,69.0
5.474,391.0,73.0,71.0,69.0,71.0,71.0,69.0
5.474,391.0,73.0,71.0,69.0,71.0,71.0,69.0
5.85,390.0,73.0,71.0,69.0,71.0,71.0,69.0
6.24,390.0,73.0,71.0,69.0,71.0,71.0,69.0
6.24,390.0,73.0,71.0,69.0,71.0,71.0,69.0
5.85,390.0,73.0,71.0,69.0,71.0,71.0,69.0
6.24,390.0,73.0,71.0,69.0,71.0,71.0,69.0
5.85,390.0,73.0,71.0,69.0,71.0,71.0,69.0
6.613,389.0,73.0,71.0,69.0,71.0,71.0,69.0
6.24,390.0,73.0,71.0,69.0,71.0,71.0,69.0
6.24,390.0,73.0,71.0,69.0,71.0,71.0,69.0
6.224,389.0,73.0,71.0,69.0,71.0,71.0,69.0
6.24,390.0,73.0,71.0,69.0,71.0,71.0,69.0
6.224,389.0,73.0,71.0,69.0,71.0,71.0,69.0
6.596,388.0,75.0,71.0,68.0,71.0,71.0,69.0
6.224,389.0,75.0,71.0,68.0,71.0,71.0,69.0
5.865,391.0,75.0,71.0,68.0,71.0,71.0,69.0
5.474,391.0,75.0,71.0,68.0,71.0,70.0,69.0
1.194,398.0,75.0,71.0,68.0,71.0,70.0,69.0
-0.402,402.0,75.0,71.0,68.0,71.0,70.0,69.0
-0.806,403.0,75.0,71.0,68.0,71.0,70.0,69.0
0.0,402.0,75.0,71.0,68.0,71.0,70.0,69.0
0.0,402.0,75.0,71.0,68.0,71.0,70.0,69.0
0.0,401.0,75.0,71.0,68.0,71.0,70.0,69.0
0.8,400.0,75.0,71.0,68.0,71.0,70.0,69.0
2.388,398.0,75.0,71.0,68.0,71.0,70.0,69.0
7.78,389.0,75.0,71.0,68.0,71.0,70.0,69.0
7.391,389.0,75.0,71.0,68.0,73.0,71.0,71.0
5.85,390.0,75.0,71.0,68.0,73.0,71.0,71.0
5.85,390.0,75.0,71.0,68.0,73.0,71.0,71.0
5.85,390.0,75.0,71.0,68.0,73.0,71.0,71.0
5.85,390.0,75.0,71.0,68.0,73.0,71.0,71.0
6.24,390.0,75.0,71.0,68.0,73.0,71.0,71.0
6.24,390.0,75.0,71.0,68.0,73.0,71.0,71.0
6.224,389.0,75.0,71.0,68.0,73.0,71.0,71.0
6.613,389.0,75.0,71.0,68.0,73.0,71.0,71.0
6.596,388.0,75.0,71.0,68.0,73.0,71.0,71.0
6.596,388.0,75.0,71.0,68.0,73.0,71.0,71.0
7.002,389.0,75.0,71.0,68.0,73.0,71.0,71.0
6.984,388.0,75.0,71.0,68.0,73.0,71.0,71.0
6.966,387.0,75.0,71.0,68.0,73.0,71.0,71.0
7.372,388.0,75.0,71.0,68.0,73.0,71.0,71.0
7.372,388.0,75.0,71.0,68.0,73.0,71.0,71.0
7.353,387.0,75.0,71.0,68.0,73.0,71.0,71.0
7.72,386.0,73.0,71.0,68.0,73.0,71.0,71.0
7.74,387.0,73.0,71.0,68.0,73.0,71.0,71.0
7.74,387.0,73.0,71.0,68.0,73.0,71.0,71.0
8.106,386.0,73.0,71.0,68.0,73.0,70.0,69.0
8.106,386.0,73.0,71.0,68.0,73.0,70.0,69.0
8.106,386.0,73.0,71.0,68.0,73.0,70.0,69.0
8.085,385.0,73.0,71.0,68.0,73.0,70.0,69.0
8.106,386.0,73.0,71.0,68.0,73.0,70.0,69.0
8.106,386.0,73.0,71.0,68.0,73.0,70.0,69.0
8.47,385.0,73.0,71.0,68.0,73.0,70.0,69.0
8.492,386.0,73.0,71.0,68.0,73.0,70.0,69.0
8.492,386.0,73.0,71.0,68.0,73.0,70.0,69.0
8.832,384.0,73.0,71.0,68.0,73.0,70.0,69.0
9.216,384.0,73.0,71.0,68.0,71.0,70.0,69.0
8.492,386.0,73.0,71.0,68.0,71.0,70.0,69.0
8.47,385.0,73.0,71.0,68.0,71.0,70.0,69.0
8.832,384.0,73.0,71.0,68.0,71.0,70.0,69.0
8.855,385.0,73.0,71.0,68.0,71.0,70.0,69.0
8.832,384.0,73.0,71.0,68.0,71.0,70.0,69.0
8.832,384.0,73.0,71.0,68.0,71.0,70.0,69.0
8.832,384.0,73.0,71.0,68.0,71.0,70.0,69.0
8.832,384.0,73.0,71.0,68.0,71.0,70.0,69.0
8.47,385.0,73.0,71.0,68.0,71.0,70.0,69.0
4.312,392.0,73.0,71.0,68.0,71.0,70.0,69.0
6.984,388.0,73.0,71.0,68.0,71.0,70.0,69.0
6.984,388.0,73.0,71.0,68.0,71.0,70.0,69.0
8.492,386.0,73.0,71.0,68.0,71.0,70.0,69.0
7.72,386.0,73.0,71.0,68.0,71.0,70.0,69.0
3.152,394.0,73.0,71.0,68.0,71.0,70.0,69.0
8.492,386.0,73.0,71.0,68.0,71.0,70.0,69.0
9.24,385.0,75.0,72.0,69.0,71.0,70.0,69.0
8.085,385.0,75.0,72.0,69.0,71.0,70.0,69.0
7.7,385.0,75.0,72.0,69.0,71.0,70.0,69.0
7.353,387.0,75.0,72.0,69.0,71.0,70.0,69.0
7.72,386.0,75.0,72.0,69.0,71.0,70.0,69.0
7.72,386.0,75.0,72.0,69.0,71.0,70.0,69.0
7.72,386.0,75.0,72.0,69.0,71.0,70.0,69.0
8.106,386.0,75.0,72.0,69.0,71.0,70.0,69.0
8.085,385.0,75.0,72.0,69.0,71.0,70.0,69.0
8.47,385.0,75.0,72.0,69.0,71.0,70.0,69.0
8.085,385.0,75.0,72.0,69.0,71.0,70.0,69.0
8.47,385.0,75.0,72.0,69.0,71.0,70.0,69.0
8.832,384.0,75.0,72.0,69.0,71.0,70.0,69.0
8.832,384.0,75.0,72.0,69.0,73.0,71.0,69.0
9.192,383.0,75.0,72.0,69.0,73.0,71.0,69.0
8.832,384.0,75.0,72.0,69.0,73.0,71.0,69.0
9.216,384.0,75.0,72.0,69.0,73.0,71.0,69.0
9.216,384.0,75.0,72.0,69.0,73.0,71.0,69.0
9.216,384.0,75.0,72.0,69.0,73.0,71.0,69.0
9.216,384.0,75.0,72.0,69.0,73.0,71.0,69.0
9.192,383.0,75.0,72.0,69.0,73.0,71.0,69.0
9.575,383.0,75.0,72.0,69.0,73.0,71.0,69.0
9.575,383.0,75.0,72.0,69.0,73.0,71.0,69.0
9.55,382.0,75.0,72.0,69.0,73.0,71.0,69.0
9.932,382.0,75.0,72.0,69.0,73.0,71.0,69.0
9.932,382.0,75.0,72.0,69.0,73.0,71.0,69.0
9.932,382.0,75.0,72.0,69.0,73.0,71.0,69.0
10.314,382.0,75.0,72.0,69.0,73.0,71.0,69.0
9.932,382.0,75.0,72.0,69.0,73.0,71.0,69.0
0.0,399.0,75.0,72.0,69.0,73.0,71.0,69.0
0.398,398.0,75.0,71.0,69.0,73.0,71.0,69.0
4.704,392.0,75.0,71.0,69.0,73.0,71.0,69.0
5.46,390.0,75.0,71.0,69.0,73.0,71.0,69.0
9.6,384.0,75.0,71.0,69.0,73.0,71.0,69.0
7.72,386.0,75.0,71.0,69.0,73.0,71.0,69.0
6.579,387.0,75.0,71.0,69.0,73.0,71.0,69.0
3.144,393.0,75.0,71.0,69.0,73.0,71.0,69.0
-0.804,402.0,75.0,71.0,69.0,73.0,71.0,69.0
0.0,399.0,75.0,71.0,69.0,73.0,71.0,69.0
7.74,387.0,75.0,71.0,69.0,73.0,71.0,69.0
7.74,387.0,75.0,71.0,69.0,73.0,71.0,69.0
6.966,387.0,75.0,71.0,69.0,73.0,71.0,69.0
4.301,391.0,75.0,71.0,69.0,73.0,71.0,69.0
0.0,399.0,75.0,71.0,69.0,71.0,71.0,71.0
-0.804,402.0,75.0,71.0,69.0,71.0,71.0,71.0
-0.4,400.0,75.0,71.0,69.0,71.0,71.0,71.0
5.488,392.0,75.0,71.0,69.0,71.0,71.0,71.0
10.395,385.0,75.0,71.0,69.0,71.0,71.0,71.0
6.613,389.0,75.0,71.0,69.0,71.0,71.0,71.0
6.966,387.0,75.0,71.0,69.0,71.0,71.0,71.0
3.537,393.0,75.0,71.0,69.0,71.0,71.0,71.0
-0.402,402.0,75.0,71.0,69.0,71.0,71.0,71.0
-0.804,402.0,75.0,71.0,69.0,71.0,71.0,71.0
-0.401,401.0,75.0,71.0,69.0,71.0,71.0,71.0
0.0,400.0,75.0,71.0,69.0,71.0,71.0,71.0
0.0,400.0,75.0,71.0,69.0,71.0,71.0,71.0
0.0,400.0,75.0,71.0,69.0,71.0,71.0,71.0
0.0,401.0,75.0,71.0,69.0,71.0,71.0,71.0
3.555,395.0,75.0,71.0,69.0,71.0,71.0,71.0
4.716,393.0,75.0,71.0,69.0,71.0,71.0,71.0
3.93,393.0,75.0,72.0,68.0,71.0,71.0,71.0
0.399,399.0,75.0,72.0,68.0,71.0,71.0,71.0
-0.804,402.0,75.0,72.0,68.0,71.0,71.0,71.0
-0.401,401.0,75.0,72.0,68.0,71.0,71.0,69.0
0.0,401.0,75.0,72.0,68.0,71.0,71.0,69.0
0.0,401.0,75.0,72.0,68.0,71.0,71.0,69.0
0.0,401.0,75.0,72.0,68.0,71.0,71.0,69.0
0.0,401.0,75.0,72.0,68.0,71.0,71.0,69.0
0.0,401.0,75.0,72.0,68.0,71.0,71.0,69.0
0.0,401.0,75.0,72.0,68.0,71.0,71.0,69.0
3.168,396.0,75.0,72.0,68.0,71.0,71.0,69.0
3.555,395.0,75.0,72.0,68.0,71.0,71.0,69.0
4.716,393.0,75.0,72.0,68.0,71.0,71.0,69.0
5.865,391.0,75.0,72.0,68.0,73.0,70.0,68.0
5.083,391.0,75.0,72.0,68.0,73.0,70.0,68.0
4.692,391.0,75.0,72.0,68.0,73.0,70.0,68.0
4.704,392.0,75.0,72.0,68.0,73.0,70.0,68.0
5.083,391.0,75.0,72.0,68.0,73.0,70.0,68.0
5.083,391.0,75.0,72.0,68.0,73.0,70.0,68.0
5.083,391.0,75.0,72.0,68.0,73.0,70.0,68.0
5.46,390.0,75.0,72.0,68.0,73.0,70.0,68.0
5.46,390.0,75.0,72.0,68.0,73.0,70.0,68.0
5.46,390.0,75.0,72.0,68.0,73.0,70.0,68.0
5.835,389.0,75.0,72.0,68.0,73.0,70.0,68.0
5.835,389.0,75.0,72.0,68.0,73.0,70.0,68.0
6.208,388.0,75.0,72.0,68.0,73.0,70.0,68.0
6.24,390.0,75.0,72.0,68.0,73.0,70.0,68.0
6.596,388.0,75.0,72.0,68.0,73.0,70.0,68.0
6.596,388.0,75.0,72.0,68.0,73.0,70.0,68.0
6.596,388.0,75.0,72.0,68.0,73.0,70.0,68.0
1.191,397.0,75.0,73.0,69.0,73.0,70.0,68.0
-1.209,403.0,75.0,73.0,69.0,73.0,70.0,68.0
-0.402,402.0,75.0,73.0,69.0,73.0,70.0,68.0
0.0,401.0,75.0,73.0,69.0,73.0,70.0,68.0
0.798,399.0,75.0,73.0,69.0,73.0,70.0,68.0
2.382,397.0,75.0,73.0,69.0,73.0,70.0,68.0
0.798,399.0,75.0,73.0,69.0,73.0,70.0,68.0
-0.402,402.0,75.0,73.0,69.0,73.0,70.0,68.0
-0.401,401.0,75.0,73.0,69.0,73.0,70.0,68.0
0.0,401.0,75.0,73.0,69.0,73.0,70.0,68.0
0.8,400.0,75.0,73.0,69.0,73.0,70.0,68.0
2.779,397.0,75.0,73.0,69.0,73.0,70.0,68.0
2.382,397.0,75.0,73.0,69.0,73.0,70.0,68.0
1.592,398.0,75.0,73.0,69.0,71.0,71.0,69.0
1.592,398.0,75.0,73.0,69.0,71.0,71.0,69.0
1.592,398.0,75.0,73.0,69.0,71.0,71.0,69.0
1.592,398.0,75.0,73.0,69.0,71.0,71.0,69.0
1.592,398.0,75.0,73.0,69.0,71.0,71.0,69.0
1.592,398.0,75.0,73.0,69.0,71.0,71.0,69.0
3.555,395.0,75.0,73.0,69.0,71.0,71.0,69.0
5.865,391.0,75.0,73.0,69.0,71.0,71.0,69.0
5.488,392.0,75.0,73.0,69.0,71.0,71.0,69.0
6.24,390.0,75.0,73.0,69.0,71.0,71.0,69.0
5.474,391.0,75.0,73.0,69.0,71.0,71.0,69.0
5.474,391.0,75.0,73.0,69.0,71.0,71.0,69.0
5.85,390.0,75.0,73.0,69.0,71.0,71.0,69.0
5.85,390.0,75.0,73.0,69.0,71.0,71.0,69.0
5.46,390.0,75.0,73.0,69.0,71.0,71.0,69.0
5.85,390.0,75.0,73.0,69.0,71.0,71.0,69.0
5.85,390.0,75.0,73.0,69.0,71.0,71.0,69.0
5.85,390.0,75.0,72.0,69.0,71.0,71.0,69.0
6.24,390.0,75.0,72.0,69.0,71.0,71.0,69.0
6.224,389.0,75.0,72.0,69.0,71.0,71.0,69.0
6.613,389.0,75.0,72.0,69.0,71.0,70.0,68.0
6.224,389.0,75.0,72.0,69.0,71.0,70.0,68.0
6.613,389.0,75.0,72.0,69.0,71.0,70.0,68.0
6.984,388.0,75.0,72.0,69.0,71.0,70.0,68.0
6.966,387.0,75.0,72.0,69.0,71.0,70.0,68.0
6.984,388.0,75.0,72.0,69.0,71.0,70.0,68.0
6.984,388.0,75.0,72.0,69.0,71.0,70.0,68.0
6.984,388.0,75.0,72.0,69.0,71.0,70.0,68.0
7.353,387.0,75.0,72.0,69.0,71.0,70.0,68.0
7.353,387.0,75.0,72.0,69.0,71.0,70.0,68.0
7.353,387.0,75.0,72.0,69.0,73.0,71.0,71.0
7.74,387.0,75.0,72.0,69.0,73.0,71.0,71.0
7.72,386.0,75.0,72.0,69.0,73.0,71.0,71.0
7.74,387.0,75.0,72.0,69.0,73.0,71.0,71.0
7.72,386.0,75.0,72.0,69.0,73.0,71.0,71.0
8.085,385.0,75.0,72.0,69.0,73.0,71.0,71.0
8.085,385.0,75.0,72.0,69.0,73.0,71.0,71.0
8.106,386.0,75.0,72.0,69.0,73.0,71.0,71.0
8.492,386.0,75.0,72.0,69.0,73.0,71.0,71.0
-0.806,403.0,75.0,72.0,69.0,73.0,71.0,71.0
-1.209,403.0,75.0,72.0,69.0,73.0,71.0,71.0
-0.401,401.0,75.0,72.0,69.0,73.0,71.0,71.0
0.0,400.0,75.0,72.0,69.0,73.0,71.0,71.0
0.0,400.0,75.0,72.0,69.0,73.0,71.0,71.0
0.0,400.0,75.0,72.0,69.0,73.0,71.0,71.0
0.0,401.0,75.0,72.0,69.0,73.0,71.0,71.0
0.0,401.0,75.0,72.0,69.0,73.0,71.0,71.0
1.197,399.0,75.0,72.0,69.0,73.0,71.0,71.0
3.168,396.0,75.0,72.0,69.0,73.0,71.0,71.0
5.096,392.0,75.0,72.0,69.0,73.0,71.0,71.0
4.323,393.0,75.0,72.0,69.0,73.0,71.0,68.0
3.16,395.0,75.0,72.0,69.0,73.0,71.0,68.0
0.399,399.0,75.0,72.0,69.0,73.0,71.0,68.0
0.401,401.0,75.0,72.0,69.0,73.0,71.0,68.0
1.592,398.0,75.0,72.0,69.0,73.0,71.0,68.0
3.16,395.0,75.0,72.0,69.0,73.0,71.0,68.0
7.76,388.0,75.0,72.0,69.0,73.0,71.0,68.0
6.24,390.0,75.0,72.0,69.0,73.0,71.0,68.0
5.46,390.0,75.0,72.0,69.0,73.0,71.0,68.0
5.46,390.0,75.0,72.0,69.0,73.0,71.0,68.0
5.85,390.0,75.0,72.0,69.0,71.0,71.0,71.0
5.46,390.0,75.0,72.0,69.0,71.0,71.0,71.0
6.224,389.0,75.0,72.0,69.0,71.0,71.0,71.0
5.46,390.0,75.0,72.0,69.0,71.0,71.0,71.0
5.46,390.0,75.0,72.0,69.0,71.0,71.0,71.0
5.46,390.0,75.0,72.0,69.0,71.0,71.0,71.0
5.835,389.0,75.0,72.0,69.0,71.0,71.0,71.0
5.835,389.0,75.0,72.0,69.0,71.0,71.0,71.0
5.835,389.0,75.0,72.0,69.0,71.0,71.0,71.0
5.85,390.0,75.0,72.0,69.0,71.0,71.0,71.0
5.85,390.0,75.0,72.0,69.0,71.0,71.0,71.0
5.835,389.0,75.0,72.0,69.0,71.0,71.0,71.0
5.835,389.0,75.0,72.0,69.0,71.0,71.0,71.0
4.312,392.0,75.0,72.0,69.0,71.0,71.0,71.0
0.0,399.0,75.0,72.0,69.0,71.0,71.0,71.0
-0.804,402.0,75.0,72.0,69.0,71.0,71.0,71.0
-0.401,401.0,75.0,72.0,69.0,71.0,71.0,71.0
2.772,396.0,75.0,72.0,69.0,71.0,71.0,71.0
2.772,396.0,75.0,72.0,69.0,71.0,71.0,71.0
4.716,393.0,75.0,72.0,69.0,71.0,71.0,71.0
7.76,388.0,75.0,72.0,69.0,71.0,71.0,68.0
6.613,389.0,75.0,72.0,69.0,71.0,71.0,68.0
5.85,390.0,75.0,72.0,69.0,71.0,71.0,68.0
5.46,390.0,75.0,72.0,69.0,71.0,71.0,68.0
5.46,390.0,75.0,72.0,69.0,71.0,71.0,68.0
5.46,390.0,75.0,72.0,69.0,71.0,71.0,68.0
5.46,390.0,75.0,72.0,69.0,71.0,71.0,68.0
5.46,390.0,75.0,72.0,69.0,71.0,71.0,68.0
4.692,391.0,75.0,72.0,69.0,71.0,71.0,68.0
3.92,392.0,75.0,72.0,69.0,71.0,71.0,68.0
4.312,392.0,75.0,72.0,69.0,73.0,72.0,69.0
2.765,395.0,75.0,72.0,69.0,73.0,72.0,69.0
3.546,394.0,75.0,72.0,69.0,73.0,72.0,69.0
5.474,391.0,75.0,72.0,69.0,73.0,72.0,69.0
5.46,390.0,75.0,72.0,69.0,73.0,72.0,69.0
5.07,390.0,75.0,72.0,69.0,73.0,72.0,69.0
2.37,395.0,75.0,72.0,69.0,73.0,72.0,69.0
7.74,387.0,75.0,72.0,69.0,73.0,72.0,69.0
7.372,388.0,75.0,72.0,69.0,73.0,72.0,69.0
6.966,387.0,75.0,72.0,69.0,73.0,72.0,69.0
6.208,388.0,75.0,72.0,69.0,73.0,72.0,69.0
6.224,389.0,75.0,72.0,69.0,73.0,72.0,69.0
6.596,388.0,75.0,72.0,69.0,73.0,72.0,69.0
6.613,389.0,75.0,72.0,69.0,73.0,72.0,69.0
6.596,388.0,75.0,72.0,69.0,73.0,72.0,69.0
6.966,387.0,75.0,72.0,69.0,73.0,72.0,69.0
6.966,387.0,75.0,72.0,69.0,73.0,72.0,69.0
6.208,388.0,75.0,72.0,69.0,73.0,72.0,69.0
6.224,389.0,75.0,72.0,69.0,73.0,72.0,69.0
6.208,388.0,75.0,72.0,69.0,73.0,72.0,69.0
6.596,388.0,75.0,72.0,69.0,73.0,71.0,68.0
6.966,387.0,75.0,72.0,69.0,73.0,71.0,68.0
8.106,386.0,75.0,72.0,69.0,73.0,71.0,68.0
7.72,386.0,75.0,72.0,69.0,73.0,71.0,68.0
8.106,386.0,75.0,72.0,69.0,73.0,71.0,68.0
7.72,386.0,75.0,72.0,69.0,73.0,71.0,68.0
8.085,385.0,75.0,72.0,69.0,73.0,71.0,68.0
7.72,386.0,75.0,72.0,69.0,73.0,71.0,68.0
8.085,385.0,75.0,72.0,69.0,73.0,71.0,68.0
8.085,385.0,75.0,72.0,69.0,73.0,71.0,68.0
8.47,385.0,75.0,72.0,69.0,73.0,72.0,71.0
8.106,386.0,75.0,72.0,69.0,73.0,72.0,71.0
8.448,384.0,75.0,72.0,69.0,73.0,72.0,71.0
8.832,384.0,75.0,72.0,69.0,73.0,72.0,71.0
8.832,384.0,75.0,72.0,69.0,73.0,72.0,71.0
8.832,384.0,75.0,72.0,69.0,73.0,72.0,71.0
8.832,384.0,75.0,72.0,69.0,73.0,72.0,71.0
9.216,384.0,75.0,72.0,69.0,73.0,72.0,71.0
