I,kW,V,t1
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.8,433.8,20
-4.3,-1.8,433.8,20
-4.3,-1.8,433.8,20
-4.3,-1.8,433.8,20
-4.3,-1.8,433.8,20
-4.3,-1.7,433.8,20
-4.3,-1.7,433.8,20
-4.3,-1.7,433.8,20
-4.3,-1.7,433.8,20
-4.5,-1.7,433.8,20
-4.5,-1.9,433.9,20
-4.5,-1.9,433.9,20
-4.5,-1.9,433.9,20
-4.5,-1.9,433.9,20
-4.5,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.5,-1.8,433.9,20
-4.5,-1.8,433.9,20
-4.5,-1.8,433.9,20
-4.5,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.2,-1.8,433.9,20
-4.2,-1.8,433.9,20
-4.2,-1.8,433.9,20
-4.2,-1.8,433.9,20
-4.2,-1.8,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.2,-1.8,433.9,20
-4.2,-1.8,433.9,20
-4.2,-1.8,433.9,20
-4.2,-1.8,433.9,20
-4.2,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.9,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.5,-1.8,433.9,20
-4.5,-1.8,433.9,20
-4.5,-1.8,434,20
-4.5,-1.8,434,20
-4.5,-1.8,434,20
-4.5,-1.8,434,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.9,433.9,20
-4.4,-1.9,434,20
-4.4,-1.9,434,20
-4.4,-1.9,434,20
-4.4,-1.9,434,20
-4.4,-1.9,434,20
-4.4,-1.8,434,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,433.9,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.9,434,20
-4.3,-1.9,434,20
-4.3,-1.9,434,20
-4.4,-1.9,434,20
-4.4,-1.9,434,20
-4.4,-1.9,434,20
-4.4,-1.9,434,20
-4.4,-1.9,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.9,434,20
-4.3,-1.9,434,20
-4.3,-1.9,434,20
-4.3,-1.9,434,20
-4.3,-1.9,434,20
-4.3,-1.9,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.1,-1.8,433.9,20
-4.1,-1.8,433.9,20
-4.1,-1.8,433.9,20
-4.1,-1.8,433.9,20
-4.1,-1.8,433.9,20
-4.3,-1.8,433.9,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.5,-1.8,434,20
-4.5,-1.8,434,20
-4.5,-1.8,434,20
-4.5,-1.8,434,20
-4.5,-1.8,434,20
-4.5,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.9,434,20
-4.4,-1.9,434,20
-4.4,-1.9,434,20
-4.4,-1.9,434,20
-4.4,-1.9,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.5,-1.8,434,20
-4.5,-1.8,434,20
-4.5,-1.8,434,20
-4.5,-1.8,434,20
-4.5,-1.8,434,20
-4.3,-1.7,434,20
-4.3,-1.7,433.9,20
-4.3,-1.7,433.9,20
-4.3,-1.7,433.9,20
-4.3,-1.7,433.9,20
-4.4,-1.7,433.9,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.9,434,20
-4.3,-1.9,434,20
-4.3,-1.9,434,20
-4.3,-1.9,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.9,434,20
-4.3,-1.9,434,20
-4.3,-1.9,434,20
-4.3,-1.9,434,20
-4.3,-1.9,434,20
-4.1,-1.8,434,20
-4.1,-1.8,434,20
-4.1,-1.8,434,20
-4.1,-1.8,434,20
-4.1,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.8,434,20
-4.4,-1.9,434,20
-4.4,-1.9,434.1,20
-4.4,-1.9,434.1,20
-4.4,-1.9,434.1,20
-4.4,-1.9,434.1,20
-4.2,-1.9,434.1,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434,20
-4.5,-1.9,434.1,20
-4.5,-1.9,434.1,20
-4.5,-1.9,434.1,20
-4.5,-1.9,434.1,20
-4.5,-1.9,434.1,20
-4.4,-1.9,434.1,20
-4.4,-1.9,434.1,20
-4.4,-1.9,434.1,20
-4.4,-1.9,434.1,20
-4.4,-1.9,434.1,20
-4.2,-1.8,434.1,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.2,-1.8,434,20
-4.4,-1.8,434,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.5,-1.8,434.1,20
-4.5,-1.8,434,20
-4.5,-1.8,434,20
-4.5,-1.8,434,20
-4.5,-1.8,434,20
-4.3,-1.8,434,20
-4.3,-1.9,434.1,20
-4.3,-1.9,434.1,20
-4.3,-1.9,434.1,20
-4.3,-1.9,434.1,20
-4.3,-1.9,434.1,20
-4.3,-1.9,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.9,434.1,20
-4.4,-1.9,434.1,20
-4.4,-1.9,434.1,20
-4.4,-1.9,434.1,20
-4,-1.9,434.1,20
-4,-1.8,434,20
-4,-1.8,434,20
-4,-1.8,434,20
-4,-1.8,434,20
-4.5,-1.8,434,20
-4.5,-1.9,434.1,20
-4.5,-1.9,434.1,20
-4.5,-1.9,434.1,20
-4.4,-1.9,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.9,434.1,20
-4.3,-1.9,434.1,20
-4.3,-1.9,434.1,20
-4.3,-1.9,434.1,20
-4.3,-1.9,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.1,-1.9,434.2,20
-4.1,-1.8,434,20
-4.1,-1.8,434,20
-4.1,-1.8,434,20
-4.1,-1.8,434,20
-4.1,-1.8,434,20
-4.5,-1.8,434,20
-4.5,-1.8,434.1,20
-4.5,-1.8,434.1,20
-4.5,-1.8,434.1,20
-4.5,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.2,-1.9,434.1,20
-4.2,-1.9,434.1,20
-4.2,-1.9,434.1,20
-4.2,-1.9,434.1,20
-4.2,-1.9,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.1,-1.8,434.1,20
-4.1,-1.8,434.1,20
-4.1,-1.8,434.1,20
-4.1,-1.8,434.1,20
-4.1,-1.8,434.1,20
-4.1,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.2,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.4,-1.8,434.1,20
-4.5,-1.8,434.1,20
-4.5,-1.9,434.2,20
-4.5,-1.9,434.2,20
-4.5,-1.9,434.2,20
-4.5,-1.9,434.2,20
-4.4,-1.8,434.2,20
-4.4,-1.8,434.2,20
-4.4,-1.8,434.2,20
-4.4,-1.8,434.2,20
-4.4,-1.8,434.2,20
-4.2,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.4,-1.9,434.1,20
-4.4,-1.9,434.2,20
-4.4,-1.9,434.2,20
-4.4,-1.9,434.2,20
-4.4,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.5,-1.9,434.2,20
-4.5,-1.9,434.2,20
-4.5,-1.9,434.2,20
-4.5,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4,-1.8,434.1,20
-4,-1.8,434.1,20
-4,-1.8,434.1,20
-4,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.2,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.2,-1.8,434.1,20
-4.4,-1.9,434.2,20
-4.4,-1.9,434.2,20
-4.4,-1.9,434.2,20
-4.4,-1.9,434.2,20
-4.4,-1.9,434.2,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.1,-1.8,434.1,20
-4.1,-1.8,434.1,20
-4.1,-1.8,434.1,20
-4.1,-1.8,434.1,20
-4.1,-1.8,434.1,20
-4.3,-1.8,434.1,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.5,-1.8,434.2,20
-4.5,-1.9,434.2,20
-4.5,-1.9,434.2,20
-4.5,-1.9,434.2,20
-4.5,-1.9,434.2,20
-4.5,-1.9,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.2,-1.8,434.2,20
-4.2,-1.8,434.2,20
-4.2,-1.8,434.2,20
-4.2,-1.8,434.2,20
-4.2,-1.8,434.2,20
-4.4,-1.8,434.2,20
-4.4,-1.8,434.2,20
-4.4,-1.8,434.2,20
-4.4,-1.8,434.2,20
-4.2,-1.8,434.2,20
-4.2,-1.8,434.2,20
-4.2,-1.8,434.2,20
-4.2,-1.8,434.2,20
-4.2,-1.8,434.2,20
-4.5,-1.8,434.2,20
-4.5,-1.8,434.3,20
-4.5,-1.8,434.3,20
-4.5,-1.8,434.3,20
-4.1,-1.8,434.3,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.4,-1.8,434.2,20
-4.4,-1.7,434.2,20
-4.4,-1.7,434.2,20
-4.4,-1.7,434.2,20
-4.4,-1.7,434.2,20
-4.3,-1.7,434.2,20
-4.3,-1.9,434.3,20
-4.3,-1.9,434.3,20
-4.3,-1.9,434.3,20
-4.3,-1.9,434.3,20
-4.4,-1.8,434.2,20
-4.4,-1.8,434.2,20
-4.4,-1.8,434.2,20
-4.4,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.7,434.2,20
-4.3,-1.7,434.2,20
-4.3,-1.7,434.2,20
-4.3,-1.7,434.2,20
-4.4,-1.7,434.2,20
-4.4,-1.9,434.3,20
-4.4,-1.9,434.3,20
-4.4,-1.9,434.3,20
-4.4,-1.9,434.3,20
-4.4,-1.9,434.3,20
-4.1,-1.8,434.1,20
-4.1,-1.8,434.1,20
-4.1,-1.8,434.1,20
-4.1,-1.8,434.1,20
-4.1,-1.8,434.1,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.1,-1.7,434.3,20
-4.1,-1.7,434.2,20
-4.1,-1.7,434.2,20
-4.1,-1.7,434.2,20
-4.1,-1.7,434.2,20
-4.1,-1.7,434.2,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.4,-1.8,434.2,20
-4.4,-1.8,434.3,20
-4.4,-1.8,434.3,20
-4.4,-1.8,434.3,20
-4.4,-1.8,434.3,20
-4.3,-1.9,434.3,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.2,20
-4.3,-1.9,434.3,20
-4.3,-1.9,434.3,20
-4.3,-1.9,434.3,20
-4.3,-1.9,434.3,20
-4.1,-1.9,434.3,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.7,434.2,20
-4.3,-1.7,434.2,20
-4.3,-1.7,434.2,20
-4.3,-1.7,434.2,20
-4.4,-1.7,434.2,20
-4.4,-1.8,434.3,20
-4.4,-1.8,434.3,20
-4.4,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-3.9,-1.8,434.3,20
-3.9,-1.8,434.2,20
-3.9,-1.8,434.2,20
-3.9,-1.8,434.2,20
-3.9,-1.8,434.2,20
-4.4,-1.8,434.3,20
-4.4,-1.8,434.3,20
-4.4,-1.8,434.3,20
-4.4,-1.8,434.3,20
-4.4,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.4,-1.8,434.3,20
-4.4,-1.8,434.3,20
-4.4,-1.8,434.3,20
-4.4,-1.8,434.3,20
-4.4,-1.8,434.3,20
-4.1,-1.8,434.3,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.1,-1.8,434.2,20
-4.4,-1.8,434.2,20
-4.4,-1.9,434.4,20
-4.4,-1.9,434.4,20
-4.4,-1.9,434.4,20
-4.4,-1.9,434.4,20
-4.1,-1.9,434.4,20
-4.1,-1.8,434.3,20
-4.1,-1.8,434.3,20
-4.1,-1.8,434.3,20
-4.1,-1.8,434.3,20
-4.3,-1.9,434.3,20
-4.3,-1.9,434.3,20
-4.3,-1.9,434.3,20
-4.3,-1.9,434.3,20
-4.3,-1.9,434.3,20
-4.2,-1.9,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.7,434.3,20
-4.2,-1.7,434.3,20
-4.2,-1.7,434.3,20
-4.2,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.3,-1.8,434.2,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.1,-1.7,434.3,20
-4.1,-1.7,434.3,20
-4.1,-1.7,434.3,20
-4.1,-1.7,434.3,20
-4.2,-1.7,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4,-1.8,434.2,20
-4,-1.8,434.2,20
-4,-1.8,434.2,20
-4,-1.8,434.2,20
-4,-1.8,434.2,20
-4.2,-1.8,434.2,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.7,434.3,20
-4.2,-1.7,434.2,20
-4.2,-1.7,434.2,20
-4.2,-1.7,434.2,20
-4.2,-1.7,434.2,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.4,-1.9,434.3,20
-4.4,-1.9,434.4,20
-4.4,-1.9,434.4,20
-4.4,-1.9,434.4,20
-4.1,-1.9,434.4,20
-4.1,-1.7,434.3,20
-4.1,-1.7,434.3,20
-4.1,-1.7,434.3,20
-4.1,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.9,434.4,20
-4.3,-1.9,434.4,20
-4.3,-1.9,434.4,20
-4.3,-1.9,434.4,20
-4.1,-1.9,434.4,20
-4.1,-1.8,434.3,20
-4.1,-1.8,434.3,20
-4.1,-1.8,434.3,20
-4.1,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.4,20
-4.3,-1.8,434.4,20
-4.3,-1.8,434.4,20
-4.3,-1.8,434.4,20
-4.3,-1.8,434.4,20
-4,-1.7,434.3,20
-4,-1.7,434.3,20
-4,-1.7,434.3,20
-4,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.1,-1.8,434.3,20
-4.1,-1.8,434.3,20
-4.1,-1.8,434.3,20
-4.1,-1.8,434.3,20
-4.1,-1.8,434.3,20
-4,-1.7,434.3,20
-4,-1.7,434.3,20
-4,-1.7,434.3,20
-4,-1.7,434.3,20
-4,-1.7,434.3,20
-4.3,-1.8,434.4,20
-4.3,-1.8,434.4,20
-4.3,-1.8,434.4,20
-4.3,-1.8,434.4,20
-4,-1.8,434.4,20
-4,-1.8,434.3,20
-4,-1.8,434.3,20
-4,-1.8,434.3,20
-4,-1.8,434.3,20
-4,-1.8,434.3,20
-4.1,-1.8,434.4,20
-4.1,-1.8,434.4,20
-4.1,-1.8,434.4,20
-4.1,-1.8,434.4,20
-4.1,-1.8,434.4,20
-4,-1.7,434.4,20
-4,-1.7,434.3,20
-4,-1.7,434.3,20
-4,-1.7,434.3,20
-4,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.7,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.3,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.2,-1.8,434.3,20
-4.1,-1.8,434.3,20
-4.1,-1.8,434.4,20
-4.1,-1.8,434.4,20
-4.1,-1.8,434.4,20
-4.3,-1.8,434.4,20
-4.3,-1.8,434.4,20
-4.3,-1.8,434.4,20
