kW,V,I,t1
4.131,413.1,10.0,32.0
7.11549,411.3,17.3,32.0
7.06404,410.7,17.2,32.0
6.86704,411.2,16.7,32.0
6.4527,411.0,15.7,32.0
6.990399999999999,411.2,17.0,32.0
8.32503,410.1,20.3,32.0
8.642560000000001,409.6,21.1,32.0
9.74372,409.4,23.8,32.0
10.1432,409.0,24.8,32.0
9.31836,408.7,22.8,32.0
6.24416,410.8,15.2,32.0
6.414719999999999,411.2,15.6,32.0
5.645770000000001,412.1,13.7,32.0
4.125,412.5,10.0,32.0
0.0,414.6,0.0,32.0
0.0,416.5,0.0,32.0
0.041580000000000006,415.8,0.1,32.0
0.20785,415.7,0.5,32.0
0.08314,415.7,0.2,32.0
0.12470999999999999,415.7,0.3,32.0
0.0,415.7,0.0,32.0
0.16628,415.7,0.4,32.0
0.20785,415.7,0.5,32.0
0.20785,415.7,0.5,32.0
0.24941999999999998,415.7,0.6,32.0
1.9929599999999998,415.2,4.8,32.0
7.8450999999999995,412.9,19.0,32.0
7.63344,410.4,18.6,32.0
6.5744,410.9,16.0,32.0
5.6032,412.0,13.6,32.0
6.42408,411.8,15.6,32.0
8.548800000000002,411.0,20.8,32.0
10.985959999999999,408.4,26.9,32.0
10.779119999999999,408.3,26.4,32.0
12.17229,407.1,29.9,32.0
10.842160000000002,407.6,26.6,32.0
6.6355200000000005,409.6,16.2,32.0
7.11549,411.3,17.3,32.0
7.87776,410.3,19.2,32.0
10.089949999999998,408.5,24.7,32.0
10.53414,408.3,25.8,32.0
10.41165,408.3,25.5,32.0
9.0687,408.5,22.2,32.0
5.1375,411.0,12.5,32.0
2.9736,413.0,7.2,32.0
3.55524,413.4,8.6,32.0
4.005129999999999,412.9,9.7,32.0
4.24978,412.6,10.3,32.0
3.5492199999999996,412.7,8.6,32.0
2.2323600000000003,413.4,5.4,32.0
0.0,415.4,0.0,32.0
0.0,416.0,0.0,32.0
0.0,415.7,0.0,32.0
0.041550000000000004,415.5,0.1,32.0
0.20775,415.5,0.5,32.0
0.4153,415.3,1.0,32.0
0.7475400000000001,415.3,1.8,32.0
2.5668,414.0,6.2,32.0
4.137,413.7,10.0,32.0
4.0061,413.0,9.7,32.0
3.9235,413.0,9.5,32.0
2.3150399999999993,413.4,5.6,32.0
1.61655,414.5,3.9,32.0
2.3598000000000003,414.0,5.7,32.0
2.56556,413.8,6.2,32.0
2.23506,413.9,5.4,32.0
1.82248,414.2,4.4,32.0
1.6576,414.4,4.0,32.0
1.57548,414.6,3.8,32.0
2.4852,414.2,6.0,32.0
3.10125,413.5,7.5,32.0
3.2674400000000006,413.6,7.9,32.0
2.7711200000000002,413.6,6.7,32.0
3.10275,413.7,7.5,32.0
4.7896399999999995,412.9,11.6,32.0
8.382359999999998,410.9,20.4,32.0
10.164179999999998,408.2,24.9,32.0
10.65924,408.4,26.1,32.0
9.93627,408.9,24.3,32.0
9.034480000000002,408.8,22.1,32.0
9.1504,408.5,22.4,32.0
9.5589,408.5,23.4,32.0
9.4888,409.0,23.2,32.0
8.629900000000001,409.0,21.1,32.0
8.71809,409.3,21.3,32.0
8.589,409.0,21.0,32.0
10.2225,408.9,25.0,32.0
9.63824,408.4,23.6,32.0
10.6002,407.7,26.0,32.0
11.936819999999999,407.4,29.3,32.0
12.89556,406.8,31.7,32.0
9.485430000000001,407.1,23.3,32.0
1.48824,413.4,3.6,32.0
2.60631,413.7,6.3,32.0
6.338640000000001,411.6,15.4,32.0
7.09646,410.2,17.3,32.0
3.2143800000000002,412.1,7.8,32.0
2.23344,413.6,5.4,32.0
0.0,414.3,0.0,32.0
0.0,416.0,0.0,32.0
0.0,415.6,0.0,32.0
0.20765,415.3,0.5,32.0
0.6644800000000001,415.3,1.6,32.0
0.24911999999999998,415.2,0.6,32.0
0.33216,415.2,0.8,32.0
1.328,415.0,3.2,32.0
3.5517999999999996,413.0,8.6,32.0
3.6352800000000007,413.1,8.8,32.0
2.93514,413.4,7.1,32.0
2.0281100000000003,413.9,4.9,32.0
2.7717899999999998,413.7,6.7,32.0
3.5561,413.5,8.6,32.0
3.6326400000000003,412.8,8.8,32.0
4.41054,412.2,10.7,32.0
5.769400000000001,412.1,14.0,32.0
5.7226300000000005,411.7,13.9,32.0
1.98048,412.6,4.8,32.0
0.0,415.5,0.0,32.0
0.0,416.0,0.0,32.0
0.0,415.6,0.0,32.0
0.24924,415.4,0.6,32.0
2.53333,415.3,6.1,32.0
4.08375,412.5,9.9,32.0
2.7251399999999997,412.9,6.6,32.0
2.4012,414.0,5.8,32.0
4.25905,413.5,10.3,32.0
5.56065,411.9,13.5,32.0
6.330940000000001,411.1,15.4,32.0
5.83762,411.1,14.2,32.0
6.049049999999999,411.5,14.7,32.0
5.921279999999999,411.2,14.4,32.0
5.884450000000001,411.5,14.3,32.0
5.31093,411.7,12.9,32.0
2.5132,412.0,6.1,32.0
1.20176,414.4,2.9,32.0
0.49836,415.3,1.2,32.0
0.996,415.0,2.4,32.0
1.36851,414.7,3.3,32.0
1.8238,414.5,4.4,32.0
4.2248399999999995,414.2,10.2,32.0
6.783150000000001,411.1,16.5,32.0
5.18364,411.4,12.6,32.0
1.0315,412.6,2.5,32.0
0.0,415.0,0.0,32.0
0.0,416.1,0.0,32.0
0.0,415.9,0.0,32.0
0.16624,415.6,0.4,32.0
0.0,415.5,0.0,32.0
0.12468000000000001,415.6,0.3,32.0
0.12465,415.5,0.3,32.0
0.0,415.6,0.0,32.0
0.0,415.6,0.0,32.0
0.0,415.6,0.0,32.0
0.20785,415.7,0.5,32.0
0.0,415.6,0.0,32.0
1.1207700000000003,415.1,2.7,32.0
3.14488,413.8,7.6,32.0
2.27755,414.1,5.5,32.0
1.94674,414.2,4.7,32.0
0.4146,414.6,1.0,32.0
0.0,416.0,0.0,32.0
0.0,415.8,0.0,32.0
0.04157,415.7,0.1,32.0
0.12468000000000001,415.6,0.3,32.0
0.16628,415.7,0.4,32.0
0.08314,415.7,0.2,32.0
0.04157,415.7,0.1,32.0
0.20785,415.7,0.5,32.0
0.16628,415.7,0.4,32.0
0.16628,415.7,0.4,32.0
0.12473999999999999,415.8,0.3,32.0
0.16632000000000002,415.8,0.4,32.0
0.12473999999999999,415.8,0.3,32.0
0.08316000000000001,415.8,0.2,32.0
0.24947999999999998,415.8,0.6,32.0
2.6534400000000007,414.6,6.4,32.0
3.92825,413.5,9.5,32.0
4.70934,413.1,11.4,32.0
7.015899999999999,412.7,17.0,32.0
7.838640000000001,410.4,19.1,32.0
7.10165,410.5,17.3,32.0
6.45427,411.1,15.7,32.0
6.46055,411.5,15.7,32.0
7.48202,411.1,18.2,32.0
9.45945,409.5,23.1,32.0
9.779879999999999,409.2,23.9,32.0
9.53203,409.1,23.3,32.0
7.71176,410.2,18.8,32.0
6.44799,410.7,15.7,32.0
6.1635,410.9,15.0,32.0
4.90399,412.1,11.9,32.0
2.97504,413.2,7.2,32.0
0.99312,413.8,2.4,32.0
0.0,416.3,0.0,32.0
0.0,415.9,0.0,32.0
0.2078,415.6,0.5,32.0
0.04156,415.6,0.1,32.0
0.08312,415.6,0.2,32.0
0.16624,415.6,0.4,32.0
0.08312,415.6,0.2,32.0
0.16628,415.7,0.4,32.0
0.20785,415.7,0.5,32.0
0.20785,415.7,0.5,32.0
0.12470999999999999,415.7,0.3,32.0
0.16628,415.7,0.4,32.0
1.49472,415.2,3.6,32.0
2.7323999999999997,414.0,6.6,32.0
3.10425,413.9,7.5,32.0
2.8966,413.8,7.0,32.0
3.8455500000000002,413.5,9.3,32.0
7.852010000000001,411.1,19.1,32.0
7.9989,410.2,19.5,32.0
7.26939,410.7,17.7,32.0
7.1444399999999995,410.6,17.4,32.0
8.0458,410.5,19.6,32.0
9.78227,409.3,23.9,32.0
12.59175,407.5,30.9,32.0
10.70936,407.2,26.3,32.0
10.63575,407.5,26.1,32.0
9.3252,409.0,22.8,32.0
7.782400000000001,409.6,19.0,32.0
5.7129,411.0,13.9,32.0
5.885880000000001,411.6,14.3,32.0
5.6745600000000005,411.2,13.8,32.0
3.79316,412.3,9.2,32.0
2.72976,413.6,6.6,32.0
2.10987,413.7,5.1,32.0
1.20147,414.3,2.9,32.0
0.0,414.7,0.0,32.0
0.0,415.8,0.0,32.0
0.08312,415.6,0.2,32.0
0.20775,415.5,0.5,32.0
0.041550000000000004,415.5,0.1,32.0
0.08310000000000001,415.5,0.2,32.0
0.041550000000000004,415.5,0.1,32.0
0.16624,415.6,0.4,32.0
0.08310000000000001,415.5,0.2,32.0
0.16624,415.6,0.4,32.0
0.16624,415.6,0.4,32.0
0.12468000000000001,415.6,0.3,32.0
1.4127,415.5,3.4,32.0
2.73108,413.8,6.6,32.0
4.25287,412.9,10.3,32.0
3.22296,413.2,7.8,32.0
0.66432,415.2,1.6,32.0
0.95473,415.1,2.3,32.0
3.6414400000000007,413.8,8.8,32.0
4.66464,412.8,11.3,32.0
5.393269999999999,411.7,13.1,32.0
5.274880000000001,412.1,12.8,32.0
4.69908,412.2,11.4,32.0
4.78384,412.4,11.6,32.0
4.65786,412.2,11.3,32.0
4.5353,412.3,11.0,32.0
3.96288,412.8,9.6,32.0
4.7047799999999995,412.7,11.4,32.0
4.99004,412.4,12.1,32.0
7.324700000000001,411.5,17.8,32.0
8.198,409.9,20.0,32.0
8.43776,409.6,20.6,32.0
8.402949999999999,409.9,20.5,32.0
8.24502,410.2,20.1,32.0
8.405,410.0,20.5,32.0
8.16099,410.1,19.9,32.0
6.449559999999999,410.8,15.7,32.0
4.48971,411.9,10.9,32.0
3.88032,412.8,9.4,32.0
4.7449,412.6,11.5,32.0
5.02762,412.1,12.2,32.0
4.77804,411.9,11.6,32.0
4.6968000000000005,412.0,11.4,32.0
5.470290000000001,411.3,13.3,32.0
7.10511,410.7,17.3,32.0
6.817620000000001,410.7,16.6,32.0
7.385400000000001,410.3,18.0,32.0
7.58685,410.1,18.5,32.0
7.75467,410.3,18.9,32.0
6.9751,410.3,17.0,32.0
7.415570000000001,409.7,18.1,32.0
7.8662399999999995,409.7,19.2,32.0
5.3286999999999995,409.9,13.0,32.0
3.4237500000000005,412.5,8.3,32.0
4.945200000000001,412.1,12.0,32.0
5.26976,411.7,12.8,32.0
5.747,410.5,14.0,32.0
3.9177999999999997,412.4,9.5,32.0
2.39598,413.1,5.8,32.0
2.44083,413.7,5.9,32.0
2.68775,413.5,6.5,32.0
3.84276,413.2,9.3,32.0
8.0067,410.6,19.5,32.0
7.217760000000001,410.1,17.6,32.0
4.199339999999999,411.7,10.2,32.0
1.863,414.0,4.5,32.0
2.3586600000000004,413.8,5.7,32.0
3.01709,413.3,7.3,32.0
3.13956,413.1,7.6,32.0
3.13956,413.1,7.6,32.0
3.09975,413.3,7.5,32.0
2.76978,413.4,6.7,32.0
1.2426,414.2,3.0,32.0
1.4089599999999998,414.4,3.4,32.0
1.6986299999999999,414.3,4.1,32.0
1.82248,414.2,4.4,32.0
1.6986299999999999,414.3,4.1,32.0
2.691,414.0,6.5,32.0
5.15625,412.5,12.5,32.0
5.43312,411.6,13.2,32.0
4.408399999999999,412.0,10.7,32.0
5.15125,412.1,12.5,32.0
7.27116,410.8,17.7,32.0
6.5285400000000005,410.6,15.9,32.0
6.07836,410.7,14.8,32.0
7.743329999999999,409.7,18.9,32.0
7.750889999999999,410.1,18.9,32.0
7.2534600000000005,409.8,17.7,32.0
3.87374,412.1,9.4,32.0
3.59136,412.8,8.7,32.0
3.4237500000000005,412.5,8.3,32.0
3.0163599999999997,413.2,7.3,32.0
3.46836,412.9,8.4,32.0
4.694520000000001,411.8,11.4,32.0
5.59776,411.6,13.6,32.0
5.8362,411.0,14.2,32.0
1.8132400000000002,412.1,4.4,32.0
0.0,416.5,0.0,32.0
0.0,415.9,0.0,32.0
0.12459,415.3,0.3,32.0
0.16612000000000002,415.3,0.4,32.0
0.0,415.3,0.0,32.0
0.5396299999999999,415.1,1.3,32.0
0.0,415.2,0.0,32.0
0.0,415.5,0.0,32.0
0.12465,415.5,0.3,32.0
4.10553,414.7,9.9,32.0
1.2369,412.3,3.0,32.0
0.0,415.6,0.0,32.0
0.0,415.8,0.0,32.0
0.12465,415.5,0.3,32.0
0.04154,415.4,0.1,32.0
0.08308,415.4,0.2,32.0
0.16620000000000001,415.5,0.4,32.0
0.08310000000000001,415.5,0.2,32.0
0.041550000000000004,415.5,0.1,32.0
0.08310000000000001,415.5,0.2,32.0
0.16620000000000001,415.5,0.4,32.0
0.12465,415.5,0.3,32.0
0.12465,415.5,0.3,32.0
0.12465,415.5,0.3,32.0
0.20775,415.5,0.5,32.0
0.12468000000000001,415.6,0.3,32.0
0.2078,415.6,0.5,32.0
1.328,415.0,3.2,32.0
2.7784899999999997,414.7,6.7,32.0
5.3703,413.1,13.0,32.0
5.437079999999999,411.9,13.2,32.0
6.746959999999999,411.4,16.4,32.0
8.8193,410.2,21.5,32.0
9.12293,409.1,22.3,32.0
9.134079999999999,409.6,22.3,32.0
8.104140000000001,409.3,19.8,32.0
8.67292,409.1,21.2,32.0
9.2115,409.4,22.5,32.0
8.72661,409.7,21.3,32.0
10.205,408.2,25.0,32.0
12.28536,406.8,30.2,32.0
11.7885,406.5,29.0,32.0
9.94056,407.4,24.4,32.0
5.17104,410.4,12.6,32.0
3.17471,412.3,7.7,32.0
0.0,414.0,0.0,32.0
0.0,416.2,0.0,32.0
0.0,415.6,0.0,32.0
0.20765,415.3,0.5,32.0
0.2076,415.2,0.5,32.0
0.20765,415.3,0.5,32.0
0.0,415.3,0.0,32.0
0.16612000000000002,415.3,0.4,32.0
0.16616,415.4,0.4,32.0
0.0,415.4,0.0,32.0
0.16616,415.4,0.4,32.0
1.658,414.5,4.0,32.0
3.2690200000000003,413.8,7.9,32.0
4.953600000000001,412.8,12.0,32.0
4.41161,412.3,10.7,32.0
4.29,412.5,10.4,32.0
4.16625,412.5,10.1,32.0
6.70256,411.2,16.3,32.0
9.39129,410.1,22.9,32.0
9.88328,408.4,24.2,32.0
11.66594,407.9,28.6,32.0
11.773859999999999,407.4,28.9,32.0
9.18,408.0,22.5,32.0
9.65004,408.9,23.6,32.0
13.23886,406.1,32.6,32.0
14.381050000000002,405.1,35.5,32.0
14.24007,405.7,35.1,32.0
8.5877,407.0,21.1,32.0
6.323240000000001,410.6,15.4,32.0
6.165,411.0,15.0,32.0
7.549519999999999,410.3,18.4,32.0
5.299320000000001,410.8,12.9,32.0
1.7333399999999999,412.7,4.2,32.0
0.0,415.7,0.0,32.0
0.0,415.7,0.0,32.0
0.08302000000000001,415.1,0.2,32.0
0.2075,415.0,0.5,32.0
0.08302000000000001,415.1,0.2,32.0
0.0,415.1,0.0,32.0
0.16608,415.2,0.4,32.0
0.16608,415.2,0.4,32.0
0.0,415.2,0.0,32.0
0.12455999999999999,415.2,0.3,32.0
0.2076,415.2,0.5,32.0
0.16612000000000002,415.3,0.4,32.0
0.12455999999999999,415.2,0.3,32.0
3.68816,414.4,8.9,32.0
4.862780000000001,412.1,11.8,32.0
4.00125,412.5,9.7,32.0
3.1388,413.0,7.6,32.0
3.5122,413.2,8.5,32.0
4.78616,412.6,11.6,32.0
6.007899999999999,411.5,14.6,32.0
6.326320000000001,410.8,15.4,32.0
5.59232,411.2,13.6,32.0
4.8215699999999995,412.1,11.7,32.0
4.45284,412.3,10.8,32.0
4.128,412.8,10.0,32.0
5.14625,411.7,12.5,32.0
5.39196,411.6,13.1,32.0
6.9785,410.5,17.0,32.0
8.35788,409.7,20.4,32.0
10.406550000000001,408.1,25.5,32.0
11.103039999999998,408.2,27.2,32.0
11.0214,408.2,27.0,32.0
8.774149999999999,408.1,21.5,32.0
5.36445,409.5,13.1,32.0
5.427839999999999,411.2,13.2,32.0
4.65447,411.9,11.3,32.0
4.532,412.0,11.0,32.0
4.9852,412.0,12.1,32.0
5.10632,411.8,12.4,32.0
4.77456,411.6,11.6,32.0
6.12837,411.3,14.9,32.0
6.28371,410.7,15.3,32.0
6.86203,410.9,16.7,32.0
7.7862,409.8,19.0,32.0
4.56543,411.3,11.1,32.0
4.20342,412.1,10.2,32.0
3.09975,413.3,7.5,32.0
5.89875,412.5,14.3,32.0
6.934069999999999,410.3,16.9,32.0
8.43776,409.6,20.6,32.0
7.3389999999999995,410.0,17.9,32.0
6.238079999999999,410.4,15.2,32.0
6.49064,410.8,15.8,32.0
6.40692,410.7,15.6,32.0
2.43257,412.3,5.9,32.0
2.60379,413.3,6.3,32.0
3.83997,412.9,9.3,32.0
4.24669,412.3,10.3,32.0
3.9571199999999997,412.2,9.6,32.0
4.45284,412.3,10.8,32.0
3.8746799999999997,412.2,9.4,32.0
6.4684,412.0,15.7,32.0
7.262309999999999,410.3,17.7,32.0
5.669040000000001,410.8,13.8,32.0
2.59308,411.6,6.3,32.0
1.61343,413.7,3.9,32.0
0.6633600000000002,414.6,1.6,32.0
0.0,414.9,0.0,32.0
0.0,415.3,0.0,32.0
0.12453,415.1,0.3,32.0
7.004,412.0,17.0,32.0
6.684630000000001,410.1,16.3,32.0
5.996219999999999,410.7,14.6,32.0
4.272320000000001,410.8,10.4,32.0
0.24888,414.8,0.6,32.0
2.32176,414.6,5.6,32.0
4.90042,411.8,11.9,32.0
8.182,409.1,20.0,32.0
11.293289999999999,407.7,27.7,32.0
9.75359,408.1,23.9,32.0
9.56358,408.7,23.4,32.0
8.87313,408.9,21.7,32.0
8.8753,409.0,21.7,32.0
8.96148,409.2,21.9,32.0
7.086080000000001,409.6,17.3,32.0
6.5648,410.3,16.0,32.0
3.9551999999999996,412.0,9.6,32.0
2.8889,412.7,7.0,32.0
3.5492199999999996,412.7,8.6,32.0
3.54664,412.4,8.6,32.0
4.89804,411.6,11.9,32.0
5.13875,411.1,12.5,32.0
4.89328,411.2,11.9,32.0
0.0,415.2,0.0,32.0
0.0,415.8,0.0,32.0
0.0,415.1,0.0,32.0
0.166,415.0,0.4,32.0
0.083,415.0,0.2,32.0
0.0,414.9,0.0,32.0
0.12453,415.1,0.3,32.0
0.12453,415.1,0.3,32.0
0.16604000000000002,415.1,0.4,32.0
0.16604000000000002,415.1,0.4,32.0
0.08302000000000001,415.1,0.2,32.0
0.12453,415.1,0.3,32.0
0.12453,415.1,0.3,32.0
0.041510000000000005,415.1,0.1,32.0
0.0,415.2,0.0,32.0
0.12455999999999999,415.2,0.3,32.0
0.16608,415.2,0.4,32.0
1.57738,415.1,3.8,32.0
3.05916,413.4,7.4,32.0
2.3977199999999996,413.4,5.8,32.0
1.6552,413.8,4.0,32.0
0.04152,415.2,0.1,32.0
0.37359000000000003,415.1,0.9,32.0
1.2855699999999999,414.7,3.1,32.0
1.16032,414.4,2.8,32.0
0.9535799999999999,414.6,2.3,32.0
0.91234,414.7,2.2,32.0
1.11969,414.7,2.7,32.0
3.9715199999999995,413.7,9.6,32.0
7.07092,411.1,17.2,32.0
5.870150000000001,410.5,14.3,32.0
6.049049999999999,411.5,14.7,32.0
7.8892799999999985,410.9,19.2,32.0
10.14072,408.9,24.8,32.0
14.109020000000003,406.6,34.7,32.0
14.664620000000003,405.1,36.2,32.0
14.162420000000001,405.8,34.9,32.0
12.130429999999999,405.7,29.9,32.0
11.803,407.0,29.0,32.0
13.024,407.0,32.0,32.0
10.723679999999998,406.2,26.4,32.0
8.5911,409.1,21.0,32.0
2.99446,410.2,7.3,32.0
0.0,414.3,0.0,32.0
0.0,416.0,0.0,32.0
0.0,415.4,0.0,32.0
0.24893999999999997,414.9,0.6,32.0
0.24893999999999997,414.9,0.6,32.0
0.16596,414.9,0.4,32.0
0.166,415.0,0.4,32.0
0.166,415.0,0.4,32.0
0.0,415.0,0.0,32.0
0.16604000000000002,415.1,0.4,32.0
0.0415,415.0,0.1,32.0
0.041510000000000005,415.1,0.1,32.0
0.37359000000000003,415.1,0.9,32.0
1.4511,414.6,3.5,32.0
3.9197,412.6,9.5,32.0
3.3032,412.9,8.0,32.0
4.9839899999999995,411.9,12.1,32.0
5.55525,411.5,13.5,32.0
6.980200000000001,410.6,17.0,32.0
9.12516,409.2,22.3,32.0
9.08202,409.1,22.2,32.0
10.634,409.0,26.0,32.0
13.141440000000001,405.6,32.4,32.0
13.48584,406.2,33.2,32.0
13.26168,406.8,32.6,32.0
12.533040000000002,405.6,30.9,32.0
13.25658,405.4,32.7,32.0
14.15544,405.6,34.9,32.0
14.00262,404.7,34.6,32.0
15.52512,404.3,38.4,32.0
14.20672,403.6,35.2,32.0
14.07779,405.7,34.7,32.0
6.963120000000001,407.2,17.1,32.0
0.0,416.7,0.0,32.0
0.0,416.3,0.0,32.0
0.0,415.1,0.0,32.0
0.24869999999999998,414.5,0.6,32.0
0.04146000000000001,414.6,0.1,32.0
0.16588,414.7,0.4,32.0
0.12444,414.8,0.3,32.0
0.0,414.8,0.0,32.0
0.04148,414.8,0.1,32.0
0.2074,414.8,0.5,32.0
0.12446999999999998,414.9,0.3,32.0
0.12444,414.8,0.3,32.0
0.78831,414.9,1.9,32.0
0.49739999999999995,414.5,1.2,32.0
0.62205,414.7,1.5,32.0
1.1183400000000001,414.2,2.7,32.0
1.1183400000000001,414.2,2.7,32.0
2.44142,413.8,5.9,32.0
4.5408,412.8,11.0,32.0
4.77572,411.7,11.6,32.0
4.7357,411.8,11.5,32.0
4.3671999999999995,412.0,10.6,32.0
3.50455,412.3,8.5,32.0
2.8895999999999997,412.8,7.0,32.0
2.7271199999999998,413.2,6.6,32.0
5.80779,411.9,14.1,32.0
10.11959,409.7,24.7,32.0
15.17625,404.7,37.5,32.0
13.540359999999998,405.4,33.4,32.0
12.05523,405.9,29.7,32.0
11.46612,406.6,28.2,32.0
12.607940000000001,405.4,31.1,32.0
12.84224,406.4,31.6,32.0
10.818220000000002,406.7,26.6,32.0
9.90468,407.6,24.3,32.0
4.2013799999999994,411.9,10.2,32.0
5.5539,411.4,13.5,32.0
6.07984,410.8,14.8,32.0
6.610660000000001,410.6,16.1,32.0
8.026200000000001,409.5,19.6,32.0
7.817630000000001,409.3,19.1,32.0
7.652039999999999,409.2,18.7,32.0
9.18675,408.3,22.5,32.0
9.67908,408.4,23.7,32.0
10.12832,408.4,24.8,32.0
9.46792,408.1,23.2,32.0
9.63588,408.3,23.6,32.0
5.15125,412.1,12.5,32.0
6.807660000000001,410.1,16.6,32.0
6.0196499999999995,409.5,14.7,32.0
2.22426,411.9,5.4,32.0
0.16544000000000003,413.6,0.4,32.0
0.0,415.4,0.0,32.0
0.0,414.9,0.0,32.0
0.2073,414.6,0.5,32.0
6.768279999999999,412.7,16.4,32.0
7.5403199999999995,409.8,18.4,32.0
9.47024,408.2,23.2,32.0
9.393199999999998,408.4,23.0,32.0
13.50648,405.6,33.3,32.0
16.04592,405.2,39.6,32.0
9.61509,405.7,23.7,32.0
5.11875,409.5,12.5,32.0
0.0,413.8,0.0,32.0
0.0,415.4,0.0,32.0
0.0,415.1,0.0,32.0
0.20725,414.5,0.5,32.0
0.12434999999999999,414.5,0.3,32.0
2.44614,414.6,5.9,32.0
4.63752,410.4,11.3,32.0
3.7894799999999997,411.9,9.2,32.0
3.17548,412.4,7.7,32.0
5.03128,412.4,12.2,32.0
8.02228,409.3,19.6,32.0
8.90094,408.3,21.8,32.0
7.19664,408.9,17.6,32.0
5.90976,410.4,14.4,32.0
6.519,410.0,15.9,32.0
7.536639999999999,409.6,18.4,32.0
7.12182,409.3,17.4,32.0
8.304730000000001,409.1,20.3,32.0
8.2517,408.5,20.2,32.0
7.637079999999999,408.4,18.7,32.0
4.63865,410.5,11.3,32.0
3.2548000000000004,412.0,7.9,32.0
0.86814,413.4,2.1,32.0
0.0,414.4,0.0,32.0
0.0,415.1,0.0,32.0
0.04147,414.7,0.1,32.0
0.2073,414.6,0.5,32.0
0.0,414.6,0.0,32.0
0.0,414.6,0.0,32.0
4.75295,413.3,11.5,32.0
5.09392,410.8,12.4,32.0
3.37512,411.6,8.2,32.0
0.0,414.3,0.0,32.0
0.0,415.4,0.0,32.0
0.0,414.9,0.0,32.0
0.20735,414.7,0.5,32.0
5.5512,411.2,13.5,32.0
1.44025,411.5,3.5,32.0
0.0,415.3,0.0,32.0
0.12444,414.8,0.3,32.0
0.4145,414.5,1.0,32.0
0.0,414.8,0.0,32.0
0.04148,414.8,0.1,32.0
0.08296,414.8,0.2,32.0
0.12444,414.8,0.3,32.0
0.0,414.9,0.0,32.0
0.16592,414.8,0.4,32.0
0.20745,414.9,0.5,32.0
0.16596,414.9,0.4,32.0
0.16596,414.9,0.4,32.0
1.2846399999999998,414.4,3.1,32.0
1.32512,414.1,3.2,32.0
0.16576,414.4,0.4,32.0
0.0,415.1,0.0,32.0
0.166,415.0,0.4,32.0
3.39316,413.8,8.2,32.0
6.82094,410.9,16.6,32.0
7.993049999999999,409.9,19.5,32.0
8.470439999999998,409.2,20.7,32.0
7.7862,409.8,19.0,32.0
7.90721,409.7,19.3,32.0
10.34542,407.3,25.4,32.0
13.509809999999998,405.7,33.3,32.0
12.4083,405.5,30.6,32.0
15.19125,405.1,37.5,32.0
14.01992,405.2,34.6,32.0
12.86386,405.8,31.7,32.0
12.192,406.4,30.0,32.0
11.982899999999999,406.2,29.5,32.0
10.853549999999998,406.5,26.7,32.0
8.561699999999998,407.7,21.0,32.0
4.5066999999999995,409.7,11.0,32.0
3.86622,411.3,9.4,32.0
0.0,413.6,0.0,32.0
0.0,415.6,0.0,32.0
0.0,414.9,0.0,32.0
0.04146000000000001,414.6,0.1,32.0
0.20725,414.5,0.5,32.0
0.12437999999999999,414.6,0.3,32.0
0.08294,414.7,0.2,32.0
0.16588,414.7,0.4,32.0
0.04147,414.7,0.1,32.0
0.16588,414.7,0.4,32.0
0.04148,414.8,0.1,32.0
0.3316800000000001,414.6,0.8,32.0
0.7459199999999999,414.4,1.8,32.0
4.46796,413.7,10.8,32.0
11.209340000000001,409.1,27.4,32.0
11.468939999999998,406.7,28.2,32.0
8.19477,407.7,20.1,32.0
11.710080000000001,406.6,28.8,32.0
11.829150000000002,406.5,29.1,32.0
15.0255,405.0,37.1,32.0
10.98905,405.5,27.1,32.0
10.609650000000002,406.5,26.1,32.0
16.07124,403.8,39.8,32.0
16.61596,403.3,41.2,32.0
17.6111,403.0,43.7,32.0
9.19068,403.1,22.8,32.0
9.549539999999999,408.1,23.4,32.0
15.3634,404.3,38.0,32.0
13.402190000000001,404.9,33.1,32.0
8.18673,407.3,20.1,32.0
4.431240000000001,410.3,10.8,32.0
0.0,415.9,0.0,32.0
0.0,415.5,0.0,32.0
0.04144,414.4,0.1,32.0
0.2071,414.2,0.5,32.0
0.16572000000000003,414.3,0.4,32.0
0.16576,414.4,0.4,32.0
0.12432,414.4,0.3,32.0
0.12432,414.4,0.3,32.0
0.04145,414.5,0.1,32.0
0.1658,414.5,0.4,32.0
0.04145,414.5,0.1,32.0
0.08292000000000002,414.6,0.2,32.0
0.04145,414.5,0.1,32.0
0.20725,414.5,0.5,32.0
0.16584000000000004,414.6,0.4,32.0
0.12437999999999999,414.6,0.3,32.0
0.04146000000000001,414.6,0.1,32.0
0.49751999999999996,414.6,1.2,32.0
2.6832000000000003,412.8,6.5,32.0
2.8070399999999998,412.8,6.8,32.0
1.3235200000000003,413.6,3.2,32.0
1.32416,413.8,3.2,32.0
1.57206,413.7,3.8,32.0
2.43965,413.5,5.9,32.0
5.38541,411.1,13.1,32.0
9.307,410.0,22.7,32.0
10.73566,408.2,26.3,32.0
9.98865,407.7,24.5,32.0
10.999799999999999,407.4,27.0,32.0
10.49286,406.7,25.8,32.0
12.876539999999999,406.2,31.7,32.0
10.52317,406.3,25.9,32.0
7.417380000000001,409.8,18.1,32.0
4.3155,411.0,10.5,32.0
5.22351,411.3,12.7,32.0
5.626589999999999,410.7,13.7,32.0
7.342579999999999,410.2,17.9,32.0
10.14675,407.5,24.9,32.0
