kW,V
2.0,400.0
2.4,400.0
2.793,399.0
2.4,400.0
2.4,400.0
2.793,399.0
2.0,400.0
2.0,400.0
1.206,402.0
1.608,402.0
1.604,401.0
1.604,401.0
2.4,400.0
2.4,400.0
2.4,400.0
1.604,401.0
2.0,400.0
2.793,399.0
2.4,400.0
3.184,398.0
3.582,398.0
4.367,397.0
4.356,396.0
4.367,397.0
4.356,396.0
4.752,396.0
4.356,396.0
4.356,396.0
4.752,396.0
5.135,395.0
5.516,394.0
5.516,394.0
5.135,395.0
5.53,395.0
5.516,394.0
5.516,394.0
5.122,394.0
5.122,394.0
5.516,394.0
5.516,394.0
5.516,394.0
5.502,393.0
5.91,394.0
5.91,394.0
5.895,393.0
5.895,393.0
5.895,393.0
6.272,392.0
6.272,392.0
5.91,394.0
5.91,394.0
5.895,393.0
5.88,392.0
5.91,394.0
5.91,394.0
5.516,394.0
5.122,394.0
4.74,395.0
5.135,395.0
4.74,395.0
5.135,395.0
5.91,394.0
6.288,393.0
7.448,392.0
7.02,390.0
7.038,391.0
7.038,391.0
7.038,391.0
7.41,390.0
7.41,390.0
7.41,390.0
7.8,390.0
8.558,389.0
9.288,387.0
9.288,387.0
9.312,388.0
9.264,386.0
9.288,387.0
9.288,387.0
9.264,386.0
9.65,386.0
8.169,389.0
8.536,388.0
7.78,389.0
8.169,389.0
8.169,389.0
7.8,390.0
7.02,390.0
0.804,402.0
-1.624,406.0
-0.808,404.0
0.0,403.0
0.0,403.0
0.0,403.0
-0.0,404.0
-0.0,404.0
0.0,404.0
0.403,403.0
1.206,402.0
2.0,400.0
1.604,401.0
2.4,400.0
2.394,399.0
2.0,400.0
1.206,402.0
1.206,402.0
1.604,401.0
1.604,401.0
1.604,401.0
1.206,402.0
1.206,402.0
1.206,402.0
1.608,402.0
1.604,401.0
2.0,400.0
2.0,400.0
2.005,401.0
2.0,400.0
2.4,400.0
2.4,400.0
2.394,399.0
2.793,399.0
3.184,398.0
2.793,399.0
2.0,400.0
2.0,400.0
2.0,400.0
2.0,400.0
2.4,400.0
2.4,400.0
2.4,400.0
2.0,400.0
2.0,400.0
2.394,399.0
2.793,399.0
3.184,398.0
3.184,398.0
3.184,398.0
3.184,398.0
3.184,398.0
3.582,398.0
4.752,396.0
4.752,396.0
5.135,395.0
5.53,395.0
5.122,394.0
5.135,395.0
5.516,394.0
5.895,393.0
7.038,391.0
7.038,391.0
5.516,394.0
5.88,392.0
5.895,393.0
6.272,392.0
6.272,392.0
5.122,394.0
6.288,393.0
5.516,394.0
-0.405,405.0
-0.812,406.0
-0.0,404.0
2.8,400.0
4.367,397.0
6.288,393.0
5.516,394.0
3.564,396.0
5.516,394.0
5.502,393.0
5.516,394.0
5.502,393.0
5.88,392.0
5.88,392.0
5.502,393.0
5.502,393.0
5.109,393.0
5.502,393.0
5.516,394.0
5.502,393.0
5.502,393.0
5.88,392.0
5.895,393.0
5.895,393.0
5.895,393.0
5.488,392.0
5.502,393.0
1.6,400.0
-1.218,406.0
-0.404,404.0
1.206,402.0
3.582,398.0
3.573,397.0
3.184,398.0
3.96,396.0
2.786,398.0
0.804,402.0
1.604,401.0
2.394,399.0
2.793,399.0
3.582,398.0
3.96,396.0
4.356,396.0
5.135,395.0
5.135,395.0
5.122,394.0
5.516,394.0
5.895,393.0
6.272,392.0
6.288,393.0
6.272,392.0
6.272,392.0
6.256,391.0
6.272,392.0
6.647,391.0
6.647,391.0
7.038,391.0
7.038,391.0
7.038,391.0
7.41,390.0
7.391,389.0
7.76,388.0
7.78,389.0
7.41,390.0
7.41,390.0
7.8,390.0
7.78,389.0
7.41,390.0
6.647,391.0
6.272,392.0
5.109,393.0
5.502,393.0
5.502,393.0
6.256,391.0
6.272,392.0
6.272,392.0
7.02,390.0
7.002,389.0
7.02,390.0
7.038,391.0
8.148,388.0
7.02,390.0
7.02,390.0
7.02,390.0
7.391,389.0
7.02,390.0
7.02,390.0
7.391,389.0
6.63,390.0
6.256,391.0
5.88,392.0
6.256,391.0
6.272,392.0
7.02,390.0
8.901,387.0
8.901,387.0
8.901,387.0
8.901,387.0
9.264,386.0
9.65,386.0
9.65,386.0
9.625,385.0
9.65,386.0
10.01,385.0
9.984,384.0
9.65,386.0
8.878,386.0
8.514,387.0
8.878,386.0
9.65,386.0
9.65,386.0
9.625,385.0
9.264,386.0
9.625,385.0
10.724,383.0
11.078,382.0
11.107,383.0
11.107,383.0
11.078,382.0
11.46,382.0
11.078,382.0
11.43,381.0
10.724,383.0
8.878,386.0
5.488,392.0
-1.62,405.0
-1.616,404.0
-0.403,403.0
0.0,402.0
0.0,402.0
0.0,402.0
0.0,402.0
0.0,402.0
0.0,402.0
0.0,402.0
